Emitter_id,Node_id,AidRES_site_id,NUTS0,NUTS3,Lat,Lon,Sector_id,Sector_name,Product_route_id,Product_route_name,Product_cap_ktpa,Config_id_1,Config_id_2,Config_id_noCC,Route_name_1,Route_name_2,Route_name_noCC,Base_emissions_tot_tCO2ptpa,Base_emissions_direct_tCO2ptpa,Captured_CO2_1_tCO2ptpa,Captured_CO2_2_tCO2ptpa,Capture_ofwhich_bio_1_tCO2ptpa,Capture_ofwhich_bio_2_tCO2ptpa,Totex_1_EURptpa,Totex_2_EURptpa,Totex_noCC_EURptpa,Capex_1_EURptpa,Capex_2_EURptpa,Capex_noCC_EURptpa,Opex_noTandS_1_EURptpa,Opex_noTandS_2_EURptpa,Opex_noTandS_noCC_EURptpa,CO2_allowance_cost_1_EURpt,direct_emission_1_tco2_t,direct_emission_2_tco2_t,direct_emission_noCC_tco2_t,total_emission_1_tco2_t,total_emission_2_tco2_t,total_emission_noCC_tco2_t,Cluster_julia
E115,C1118,1118,IT,ITI16,43.5827217,10.3435836,4,Refineries,15,refineries-light-liquid-fuel,1549.72,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C374
E2179,C1121,1121,IT,ITI17,43.7063849,10.3861675,3,Glass,12,glass-float,217.6984283,164,170,169,(NG)-CC,(EL)-CC,(EL),0.580169919,0.487,0.14,0.052,0.0,0.0,250.42840994222226,260.07431572,277.62331572,83.46000000000001,66.228,58.0,166.96840994222225,193.84631572000004,219.62331572,2.4,0.016,0.006,0.182,0.08442004666666666,0.1873836,0.36231559999999996,C374
E1708,C1122,1122,IT,ITI18,43.658878,11.8368094999999,2,Cement,8,cement,567.8476298,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C375
E2129,C1123,1123,IT,ITI19,43.4193277999999,11.138056,3,Glass,11,glass-container,32.62340433,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C376
E1709,C1124,1124,IT,ITI21,43.3445504,12.5806421,2,Cement,8,cement,721.9122144,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C377
E1710,C1125,1125,IT,ITI21,43.3634722999999,12.5394937,2,Cement,8,cement,888.3280432,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C377
E1711,C1126,1126,IT,ITI43,41.7359791,13.0058588,2,Cement,8,cement,528.8361245,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C378
E1712,C1127,1127,IT,ITI43,42.0034667999999,12.7160688,2,Cement,8,cement,796.5793245,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C379
E1988,C1128,1128,IT,ITI44,41.5549456,12.6330448,3,Glass,11,glass-container,217.0174649,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C380
E116,C1130,1130,IT,ITC15,45.4401893,8.7876365,4,Refineries,15,refineries-light-liquid-fuel,789.48,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C333
E1715,C1133,1133,IT,ITF11,42.4640756,13.258412,2,Cement,8,cement,289.087027,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C381
E2102,C1135,1135,IT,ITF12,42.5922069,13.6958015,3,Glass,11,glass-container,87.38292837,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C382
E2166,C1136,1136,IT,ITF14,42.0222571999999,14.6864638,3,Glass,12,glass-float,393.3639489,164,170,169,(NG)-CC,(EL)-CC,(EL),0.580169919,0.487,0.14,0.052,0.0,0.0,250.42840994222226,260.07431572,277.62331572,83.46000000000001,66.228,58.0,166.96840994222225,193.84631572000004,219.62331572,2.4,0.016,0.006,0.182,0.08442004666666666,0.1873836,0.36231559999999996,C383
E1990,C1137,1137,IT,ITF47,41.1027691999999,16.8155968999999,3,Glass,11,glass-container,130.0528281,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C384
E1717,C1138,1138,IT,ITF48,41.3145390999999,16.2891857999999,2,Cement,8,cement,493.4171563,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C385
E117,C1139,1139,IT,ITF43,38.2019707999999,15.2643009,4,Refineries,15,refineries-light-liquid-fuel,1754.3999999999999,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C386
E883,C1141,1141,IT,ITF43,40.5014557,17.2007359,1,Steel,1,steel-primary,4520.0,204,203,203,(NG)DRI-EAF-MEA,(NG)DRI-EAF,(NG)DRI-EAF,2.36399401,2.002,0.586,0.0,0.0,0.0,435.4523586444444,502.38245864444445,502.38245864444445,46.0,32.0,32.0,389.4523586444444,470.38245864444445,470.38245864444445,9.75,0.065,0.651,0.651,0.20736103233333333,0.7814126323333334,0.7814126323333334,C387
E1863,C1142,1142,IT,ITF44,40.643464,17.9912955,6,Chemical,19,chemical-olefins,440.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C344
E1719,C1143,1143,IT,ITF45,40.1741213,18.1752758999999,2,Cement,8,cement,572.7357519,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C388
E1720,C1145,1145,IT,ITF52,40.6763059,16.6564705,2,Cement,8,cement,796.0942196,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C389
E2176,C1146,1146,IT,ITC16,44.3852454,7.5883618,3,Glass,12,glass-float,220.247053,164,170,169,(NG)-CC,(EL)-CC,(EL),0.580169919,0.487,0.14,0.052,0.0,0.0,250.42840994222226,260.07431572,277.62331572,83.46000000000001,66.228,58.0,166.96840994222225,193.84631572000004,219.62331572,2.4,0.016,0.006,0.182,0.08442004666666666,0.1873836,0.36231559999999996,C390
E1748,C1147,1147,IT,ITF63,38.9098657999999,16.4314819,2,Cement,8,cement,228.8851141,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C391
E1991,C1148,1148,IT,ITG11,37.784762,12.488478,3,Glass,11,glass-container,74.10092324,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C392
E1722,C1149,1149,IT,ITG12,38.1926199999999,13.24914,2,Cement,8,cement,435.0673187,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C393
E118,C1150,1150,IT,ITG13,38.2070462,15.2582676,4,Refineries,15,refineries-light-liquid-fuel,3538.04,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C386
E119,C1151,1151,IT,ITG15,37.0585776,14.2658118999999,4,Refineries,15,refineries-light-liquid-fuel,1549.72,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C394
E885,C1152,1152,IT,ITG17,37.437772,15.0328053,1,Steel,2,steel-secondary,444.3161634,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C395
E1723,C1153,1153,IT,ITG18,36.92589,14.72582,2,Cement,8,cement,471.3180644,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C396
E1869,C1154,1154,IT,ITG18,36.9155463,14.7273809999999,6,Chemical,21,chemical-PE,165.0,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C396
E1724,C1155,1155,IT,ITG19,37.229931,15.221062,2,Cement,8,cement,714.6064557,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C341
E120,C1157,1157,IT,ITG19,37.1791227,15.1830216999999,4,Refineries,15,refineries-light-liquid-fuel,4678.4,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C341
E1868,C1158,1158,IT,ITG19,37.1455415,15.1671581,6,Chemical,19,chemical-olefins,740.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C341
E1867,C1159,1159,IT,ITG2D,40.8326475,8.3776378,6,Chemical,19,chemical-olefins,250.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C354
E1726,C1160,1160,IT,ITG2E,40.5564597999999,9.6740426,2,Cement,8,cement,191.1218665,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C397
E1727,C1161,1161,IT,ITG2H,39.4798199,9.0337455,2,Cement,8,cement,446.9523888,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C398
E121,C1162,1162,IT,ITG2F,39.0809321999999,9.0117813,4,Refineries,15,refineries-light-liquid-fuel,4386.0,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C399
E1996,C1163,1163,IT,ITH41,45.8711588,12.7716677,3,Glass,11,glass-container,125.2541413,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C362
E1728,C1164,1164,IT,ITH41,46.1762579999999,12.7424696999999,2,Cement,8,cement,633.4034444,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C400
E886,C1166,1166,IT,ITC16,44.3881762999999,7.9436976,1,Steel,2,steel-secondary,533.1793961,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C401
E2041,C1167,1167,IT,ITH41,45.9352184999999,12.8851809,3,Glass,11,glass-container,137.7962204,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C362
E1730,C1169,1169,IT,ITF21,41.4437766,14.0633614,2,Cement,8,cement,778.815414,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C402
E1992,C1171,1171,IT,ITH20,46.2076630999999,11.1203005,3,Glass,11,glass-container,82.88671133,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C356
E2105,C1172,1172,IT,ITF33,40.8601667,14.4788849,3,Glass,11,glass-container,81.33186681,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C403
E1733,C1174,1174,IT,ITC16,44.3016662,7.5058488,2,Cement,8,cement,1135.851834,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C390
E2046,C1175,1175,IT,ITC32,44.3254634999999,8.33016379999999,3,Glass,11,glass-container,133.2808386,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C404
E1977,C1176,1176,IT,ITH32,45.3866599999999,11.388871,3,Glass,11,glass-container,328.293004,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C359
E1989,C1177,1177,IT,ITC17,44.9043769,8.2702884,3,Glass,11,glass-container,185.1489851,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C405
E2085,C1178,1178,IT,ITH52,44.8170681,10.3238698,3,Glass,11,glass-container,101.0773923,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C406
E890,C1182,1182,IT,ITC20,45.7337775,7.3230198,1,Steel,2,steel-secondary,231.044405,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C407
E891,C1183,1183,IT,ITC46,45.5315452999999,9.84363199999999,1,Steel,2,steel-secondary,222.1580817,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C408
E2216,C1186,1186,IT,ITC46,45.5212264999999,9.6396195,3,Glass,13,glass-fibre,20.85326087,158,152,157,(EL)-CC,(NG)-CC,(EL),0.827356012,0.634,0.066,0.183,0.0,0.0,328.847314,329.405778,350.893514,81.174,109.437,71.0,247.673314,219.968778,279.893514,1.05,0.007,0.02,0.227,0.2712316,0.14762786,0.48989479999999996,C333
E1974,C1187,1187,IT,ITC32,44.3639599999999,8.290526,3,Glass,11,glass-container,137.1946139,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C404
E1975,C1188,1188,IT,ITC32,44.4414519999999,8.30394169999999,3,Glass,11,glass-container,352.0989568,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C404
E2074,C1189,1189,IT,ITF47,40.8320366,16.9330257999999,3,Glass,11,glass-container,182.5692431,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C409
E122,C1190,1190,IT,ITH57,44.4804145,12.2567438,4,Refineries,15,refineries-light-liquid-fuel,146.2,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C351
E2049,C1191,1191,IT,ITI21,42.9765953,12.0901108,3,Glass,11,glass-container,281.1543846,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C410
E2078,C1192,1192,IT,ITC32,44.33209,8.3272227,3,Glass,11,glass-container,148.6143052,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C404
E2069,C1193,1193,IT,ITF47,40.8907512999999,17.1619494,3,Glass,11,glass-container,219.7088624,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C411
E2039,C1194,1194,IT,ITH34,45.7698248,12.4126092,3,Glass,11,glass-container,95.2596407,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C361
E1994,C1195,1195,IT,ITI22,42.6116752,12.547853,3,Glass,11,glass-container,83.23001033,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C342
E123,C1199,1199,IT,ITC33,44.5722464999999,8.9495182,4,Refineries,15,refineries-light-liquid-fuel,584.8,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C412
